"STUDENT_ID","SECTION_ID","GRADE_TYPE_CODE","GRADE_CODE_OCCURRENCE","NUMERIC_GRADE","COMMENTS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE"
250,154,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",5,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",6,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",7,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",8,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",9,78,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",10,78,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,99,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"HM",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"HM",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"HM",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"PA",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"QZ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
251,101,"QZ",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"HM",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"HM",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"HM",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"QZ",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,99,"QZ",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"HM",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"QZ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
252,101,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
253,89,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
253,89,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",5,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",6,71,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",7,71,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",8,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",9,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"HM",10,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
254,87,"MT",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",5,72,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",6,72,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",7,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",8,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",9,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"HM",10,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,87,"MT",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,89,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
256,89,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
257,90,"FI",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
257,90,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"QZ",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"QZ",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
258,106,"QZ",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
259,105,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
259,105,"HM",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
259,105,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
259,105,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
164,89,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
165,156,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
165,156,"MT",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",2,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",3,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",4,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",5,89,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",6,89,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",7,89,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",8,79,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",9,79,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",10,89,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",11,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PA",12,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
166,88,"PJ",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",3,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",4,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",5,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",6,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",7,70,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",8,70,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",9,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",10,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",11,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PA",12,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
167,88,"PJ",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",2,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",3,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",4,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",5,72,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",6,72,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",7,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",8,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",9,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",10,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",11,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PA",12,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
168,133,"PJ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
169,150,"FI",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
169,150,"MT",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
170,156,"FI",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
170,156,"MT",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"FI",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"HM",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"HM",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"HM",3,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"HM",4,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"MT",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"PA",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"QZ",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"QZ",2,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"QZ",3,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
171,127,"QZ",4,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",2,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",3,81,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",4,81,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",5,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",6,94,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",7,94,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",8,94,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",9,94,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",10,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",11,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PA",12,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
172,155,"PJ",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
173,150,"FI",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
173,150,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
173,156,"FI",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
173,156,"MT",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
174,156,"FI",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
174,156,"MT",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"FI",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"HM",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"HM",2,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"HM",3,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"HM",4,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"MT",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"PA",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"QZ",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
175,141,"QZ",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",5,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",6,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",7,96,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",8,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",9,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",10,86,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",11,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PA",12,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,115,"PJ",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",5,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",6,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",7,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",8,95,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",9,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"HM",10,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
176,132,"MT",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"FI",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"HM",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"HM",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"HM",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"HM",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"MT",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"PA",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"QZ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"QZ",2,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"QZ",3,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,120,"QZ",4,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"FI",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"HM",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"HM",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"HM",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"HM",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"MT",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"PA",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"QZ",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"QZ",2,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"QZ",3,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
178,135,"QZ",4,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"FI",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"HM",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"HM",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"HM",3,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"HM",4,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"MT",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"PA",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"QZ",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
179,116,"QZ",2,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"FI",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"HM",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"HM",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"HM",3,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"HM",4,80,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"MT",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"PA",1,77,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"QZ",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,116,"QZ",2,87,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"FI",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"HM",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"HM",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"HM",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"HM",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"MT",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"PA",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"QZ",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
180,119,"QZ",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"FI",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"HM",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"HM",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"HM",3,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"HM",4,97,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"MT",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"PA",1,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"QZ",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"QZ",2,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"QZ",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
181,117,"QZ",4,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"FI",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"HM",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"HM",2,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"HM",3,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"HM",4,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"MT",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"QZ",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"QZ",2,90,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"QZ",3,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
182,117,"QZ",4,73,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"FI",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"HM",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"HM",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"HM",3,81,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"HM",4,81,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"MT",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"PA",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"QZ",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,116,"QZ",2,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"FI",1,99,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"HM",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"HM",2,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"HM",3,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"HM",4,98,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"MT",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"PA",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"QZ",1,76,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,138,"QZ",2,75,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"FI",1,85,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"HM",1,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"HM",2,84,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"HM",3,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"HM",4,74,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"MT",1,88,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"PA",1,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"QZ",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
184,146,"QZ",2,91,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"FI",1,83,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"HM",1,92,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"HM",2,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
185,116,"HM",3,82,"","CBRENNAN",11-FEB-07,"JAYCAF",11-FEB-07
